load_timestamp;ip;visit_id;device_type;url_location;page_type;search_query;product_id;site_department_id;product_unit_price;freight_delivery_time;freight_value;cart_qty;cart_total_value
2019-02-20 17:00:00.547;138.99.59.152;793.564508130073820192031021942-1550691739;desktop;https://www.seusite.com.br/busca/televisao-smart?conteudo=televis%C3%A3o%20smart&filtro=%5B%7B%22id%22%3A%22loja%22%2C%22value%22%3A%22seusite.com%22%2C%22fixed%22%3Afalse%7D%2C%7B%22id%22%3A%22preco%22%2C%22value%22%3A%22R%24%201.000%2C00%20a%20R%24%202.500%2C00%22%2C%22fixed%22%3Afalse%7D%2C%7B%22id%22%3A%22wit%22%2C%22value%22%3A%22Smart%20Tv%22%2C%22fixed%22%3Afalse%7D%5D&ordenacao=relevance&origem=nanook&suggestion=true;search;televisão smart;;;;;;;
2019-02-20 17:00:00.548;177.79.106.247;65.4410588516182019203165637-1550692642;mobile;https://www.seusite.com.br/busca/espingarda-de-chumbinho;search;espingarda de chumbinho;;;;;;;
2019-02-20 17:00:00.550;200.158.196.39;52.915221986406082019203163937-1550691591;desktop;https://www.seusite.com.br/produto/36133613/coletor-menstrual-unique?DCSext.recom=RR_item_page.rr1-ClickCP&nm_origem=rec_item_page.rr1-ClickCP&nm_ranking_rec=3;product;;36133613;228926;109.9;;;;
2019-02-20 17:00:00.563;191.39.78.238;674.187073998350820192031657913-1550692800;mobile;https://www.seusite.com.br/busca/maquina-galoneira;search;maquina galoneira;;;;;;;
2019-02-20 17:00:00.587;152.234.91.133;585.130558004870520192031659255-1550692800;mobile;https://www.seusite.com.br/busca/samsung-7100?rc=Samsung+7100;search;Samsung 7100;;;;;;;
2019-02-20 17:00:00.587;186.242.242.221;428.170725023593920192031546635-1550692035;desktop;https://www.seusite.com.br/busca/apontador-mecanico-para-lapis;search;apontador mecanico para lapis;;;;;;;
2019-02-20 17:00:00.596;189.34.224.63;219.324605824066220192031659825-1550692800;mobile;https://www.seusite.com.br/produto/47387130/cozinha-completa-modulada-vitoria-modena-5-pecas-mdf-k108-dalla-costa?WT.srch=1&acc=e789ea56094489dffd798f86ff51c7a9&cor=Dalla%20Costa%20Off%20White&epar=bp_pl_00_go_mv_todas_geral_gmv&gclid=CjwKCAiAkrTjBRAoEiwAXpf9CYinWTRwTzt87myotgbAub6lKRQki2tAlW6FMbkbUm3ndJEuKMUoFBoCJhYQAvD_BwE&i=59a6319beec3dfb1f82f64f2&o=5bf39294ebb19ac62cedd68a&opn=YSMESP&sellerId=27709140000190;product;;47387130;228740;1960.23;;;;
2019-02-20 17:00:00.596;131.161.105.190;533.564359842434820192031659553-1550692800;mobile;https://www.seusite.com.br/busca/celular?rc=Celular+;search;Celular ;;;;;;;
2019-02-20 17:00:00.619;100.64.170.193;97.1793853704211420192031654349-1550692277;mobile;https://www.seusite.com.br/produto/42797644/armario-multiuso-prateleiras-produtos-e-utensilios-limpeza?DCSext.recom=RR_b2wAds-&api=b2wads&chave=b2wads_5ba00e11003edc0ee945fecc_38905360000105_42797644&context=home&nm_origem=rec_b2wAds-&nm_ranking_rec=1&pos=1&sellerId=38905360000105&sellerName=Click%20Forte;product;;42797644;228740;199.9;;;;
2019-02-20 17:00:00.621;187.113.196.36;869.312581995266920192031658564-1550692800;mobile;https://www.seusite.com.br/busca/k-othrine;search;k othrine;;;;;;;
2019-02-20 17:00:00.622;187.72.186.93;249.993206337061920192031658315-1550692712;desktop;https://www.seusite.com.br/produto/43338221/truss-high-liss-selamento-termico-650ml?pfm_carac=Truss&pfm_index=1&pfm_page=brand&pfm_pos=grid&pfm_type=vit_product_grid&sellerId;product;;43338221;228926;379.0;;;;
2019-02-20 17:00:00.634;179.98.58.32;903.976438011892920192031628589-1550691165;mobile;https://www.seusite.com.br/produto/133605724/geladeira-refrigerador-brastemp-frost-free-brm44-375-litros-evox;product;;133605724;227644;2189.99;;;;
2019-02-20 17:00:00.637;186.211.98.214;709.35580491339620192031654774-1550692474;desktop;https://www.seusite.com.br/busca/calcado-infantil?conteudo=cal%C3%A7ado%20infantil&filtro=%5B%7B%22id%22%3A%22wit%22%2C%22value%22%3A%22Chinelo%22%2C%22fixed%22%3Afalse%7D%5D&ordenacao=lowerPrice&origem=nanook&suggestion=true;search;calçado infantil;;;;;;;
2019-02-20 17:00:00.645;45.239.223.66;708.331794410460720192031232654-1550692715;desktop;https://sacola.seusite.com.br/simple-basket/?cartId=f5938235-197c-4bf9-9c75-5105cb45d834;basket;microfone uhf;25346353;228255;399.9;;;1.0;399.9
2019-02-20 17:00:00.649;177.103.202.131;967.62873470523820192031655407-1550692582;desktop;https://www.seusite.com.br/busca/toca-infantil-com-bolinhas?ordenacao=lowerPrice;search;toca infantil com bolinhas;;;;;;;
2019-02-20 17:00:00.651;201.28.17.35;934.429963239129420192031659772-1550692795;desktop;https://www.seusite.com.br/busca/brinquedos-de-meninas;search;brinquedos de meninas;;;;;;;
